original,found_address,lat,lon,url,classification2,incident_type2,location,date2
"Minneapolis courtroom 
Hennepin County District Judge Daniel Morales' courtroom, Minnesota","Minneapolis Ave, Mound, MN 55364",44.958825,-93.653558,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669350116/Child_molester__former_Minneapolis_parks_police_chief_gets_18_years_in_prison_%E2%80%93_Twin_Cities.pdf?1669350116,News article,Sexual misconduct,"Minneapolis courtroom 
Hennepin County District Judge Daniel Morales' courtroom",04/09/2012
"""County Road in Wright County"", Minnesota","Wright County, MN",45.175091,-93.966396,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1755298532/Lisic_A_Pattern_of_Questionable_Stops.pdf?1755298532,News article,Excessive Force,"""County Road in Wright County""",04/01/2024
"606 Washington Av N, Minnesota","Washington, MN 55975",43.775797,-92.338779,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638131596/13-31136_Griffin_Part_1.pdf?1638131596,News article,Excessive Force,606 Washington Av N,11-05-11
"Oklahoma Avenue, Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618326592/Updated__Adrian_police_officer_on_administrative_leave_%E2%80%98indefinitely%E2%80%99___The_Globe.pdf?1618326592,News article,Excessive Force,Oklahoma Avenue,06/15/2018
"Hennepin County Workhouse - Adult Corrections 
Hennepin County Probation, Minnesota","Hennepin Lndg, Champlin, MN 55316",45.183161,-93.386879,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670223480/Temple_Fraud_Conviction_Register_of_Actions.pdf?1670223480,News article,Other,"Hennepin County Workhouse - Adult Corrections 
Hennepin County Probation",08/06/2015
"Fillmore County Jail, Minnesota","Fillmore County, MN",43.679187,-92.093937,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670225244/Lettner_2007_Conviction_Register_of_Actions.pdf?1670225244,News article,Other,Fillmore County Jail,10/01/2007
"62 26th Av N, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638388613/13-31203_Schram_Part_5.pdf?1638388613,News article,Lack of Standard Operating Procedure (SOP),62 26th Av N,6-20-12
"""South Minneapolis street"", Minnesota","South St, Minneapolis, MN 55433",45.190272,-93.368512,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615946416/Minneapolis_officers'_letter__rallies_add_to_voices_for_change_-_StarTribune.com.pdf?1615946416,News article,Other,"""South Minneapolis street""",06/12/2020
"""13.43 Sgt. Office"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638085182/13-15894_Devick_Part_2.pdf?1638085182,News article,Disorderly Conduct,"""13.43 Sgt. Office""",08/07/2013
"Albert Lea, MN 56007, Minnesota","Albert Lea, MN 56007",43.686288,-93.389838,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670746059/Nielsen_Alan_Recv_Stolen_Property_Conviction_Register_of_Action.pdf?1670746059,News article,Disorderly Conduct,"Albert Lea, MN 56007",08/26/2008
"62 26th Ave N, Minnesota","6th St N, Avon, MN 56310",45.60515,-94.45576,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638388635/13-31203_Schram_Part_3.pdf?1638388635,News article,Lack of Standard Operating Procedure (SOP),62 26th Ave N,"6-20-12 
7-3-12
7-23-12"
"""the exit to the ramp at the parking ramp"" 
""the cashier's booth"" 
""the wall of the ramp""
""the wall of the building"", Minnesota","Wolf, MN 55751",47.450485,-92.608795,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638339557/13-30245_Ritschel_Part_2.pdf?1638339557,News article,Excessive Force,"""the exit to the ramp at the parking ramp"" 
""the cashier's booth"" 
""the wall of the ramp""
""the wall of the building""",06/09/2010
"""Albert Lea, MN 56007""
""Freeborn County Jail"", Minnesota","Freeborn County, MN",43.674202,-93.350289,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670746055/Nielsen_Alan_Burglary_Conviction_Register_of_Actions.pdf?1670746055,News article,Other,"""Albert Lea, MN 56007""
""Freeborn County Jail""",08/14/2008
"""44th Ave N and James"", Minnesota","4th St NE, Avon, MN 56310",45.61254,-94.44629,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638083151/13-31428_Dahlquist_Part_4.pdf?1638083151,News article,Excessive Force,"""44th Ave N and James""",
"4044 Cedar Av S, Minnesota","Cedar, MN 55011",45.341448,-93.235026,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638151979/13-31395_Lehner_Part_1.pdf?1638151979,News article,Excessive Force,4044 Cedar Av S,05/29/12
"1616 44th Ave N., Minnesota","4th St NE N, Avon, MN 56310",45.61254,-94.44629,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638083174/13-31428_Dahlquist_Part_2.pdf?1638083174,News article,Excessive Force,1616 44th Ave N.,"October 9th, 2012"
"""A friend's auto-repair shop in Brooklyn Center"", Minnesota","Brooklyn Center, MN 55430",45.077457,-93.324835,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626286971/Retraumatized_family_of_man_killed_in_2015_Brooklyn_Center_police_encounter_calls_for_change.pdf?1626286971,News article,Excessive Force,"""A friend's auto-repair shop in Brooklyn Center""",04/29/2021
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614283406/2015%28Griffin%29_Minneapolis_cop_under_investigation_by_federal_authorities_-_StarTribune.com.pdf?1614283406,News article,Excessive Force,"""North Minneapolis""",02/25/2021
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615066857/2020Sterzinger_Suit__Fired_Mpls._cop_singled_out_for_age__Japanese_heritage_-_StarTribune.com.pdf?1615066857,News article,Discrimination,"""North Minneapolis""",02/25/2020
"""North Minneapolis"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614709827/Peterson_In_Minneapolis__costs_of_police_misconduct_add_up___MPR_News.pdf?1614709827,News article,Excessive Force,"""North Minneapolis""",11/02/2009
"""19 4th St N"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626487090/Dolal_Idd_police_report_-_General-Offense-Public-Information-Report-GO-20-322120.pdf?1626487090,News article,Excessive Force,"""19 4th St N""",12/30/2020
"""Tanners Station"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081674/13-31240_Clifford_Part_4.pdf?1638081674,News article,Excessive Force,"""Tanners Station""","July 17th, 2012"
"""Tanners Station"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081630/13-31240_Clifford_Part_9.pdf?1638081630,News article,Disorderly Conduct,"""Tanners Station""","June 17th, 2012"
"254th Place, McGregor, MN 43052, Minnesota","254th Pl, McGregor, MN 55760",46.637998,-93.38829,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638129302/16-06804_Gray.pdf?1638129302,News article,Excessive Force,"254th Place, McGregor, MN 43052",11/06/2015
"Hamline Avenue, Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289565/Adam_Bravo_.pdf?1617289565,News article,Other,Hamline Avenue,08/17/2011
"""Tanners Station"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081674/13-31240_Clifford_Part_4.pdf?1638081674,News article,Excessive Force,"""Tanners Station""","July 17th, 2012"
"""Tanners Station"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081630/13-31240_Clifford_Part_9.pdf?1638081630,News article,Disorderly Conduct,"""Tanners Station""","June 17th, 2012"
"""Broadway and Lyndale Ave N"" 
""5101 Vernon Ave So Edina MN""
""5101, Vernon Ave So Edina MN"", Minnesota","5101 Vernon Ave, Minneapolis, MN 55436",44.910945,-93.354767,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638129993/13-31660_Gregory_Part_1.pdf?1638129993,News article,Lack of Standard Operating Procedure (SOP),"""Broadway and Lyndale Ave N"" 
""5101 Vernon Ave So Edina MN""
""5101, Vernon Ave So Edina MN""",November 2012 - June 2013
"Room 306 at a hotel., Minnesota","Ada, MN 56510",47.325283,-96.597259,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638071211/13-31310_Buck_Part_2.pdf?1638071211,News article,Disorderly Conduct,Room 306 at a hotel.,11/15/2012
"Bogarts bar, Minnesota","Barry, MN 56210",45.559291,-96.558886,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638035196/13-31500_Woodis_and_Bennett_Part_2.pdf?1638035196,News article,Disorderly Conduct,Bogarts bar,06/03/2012
"""1300 Lagoon Av S"", Minnesota","Lucan, MN 56255",44.40968,-95.41056,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1629760670/Barlow_-Daniel-%2819-04570%29-pages-19-24.pdf?1629760670,News article,Lack of Standard Operating Procedure (SOP),"""1300 Lagoon Av S""",03/24/2019
"""3rd Precinct"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625792051/Former_Minneapolis_Police_Officer_Talks_About_His_Decision_To_Leave_%E2%80%93_WCCO___CBS_Minnesota.pdf?1625792051,News article,Lack of Standard Operating Procedure (SOP),"""3rd Precinct""",05/16/2021
"""Northeast Minneapolis"", Minnesota","North Rd NE, Circle Pines, MN 55014",45.153079,-93.15471,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753852627/18-14316_Michael_Manley-Investigatory_Report_1.pdf?1753852627,News article,Disorderly Conduct,"""Northeast Minneapolis""",04/24/2018
"""Northeast Minneapolis"", Minnesota","North Rd NE, Circle Pines, MN 55014",45.153079,-93.15471,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614608233/Kroll_Clout_of_Minneapolis_Police_Union_Boss_Reflects_National_Trend_-_WSJ.pdf?1614608233,News article,Excessive Force,"""Northeast Minneapolis""",05/25/2020
"City of Minneapolis, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638082321/15-02940_Conway.pdf?1638082321,News article,Lack of Standard Operating Procedure (SOP),City of Minneapolis,02/01/2015
"Payne-Phalen neighborhood, Minnesota","Payne, MN 55765",47.096049,-92.599359,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616247267/St._Paul_man_was_unlawfully_detained_in_hot_police_car__lawsuit_alleges.pdf?1616247267,News article,Lack of Standard Operating Procedure (SOP),Payne-Phalen neighborhood,"October 17, 2017"
"""Traffic Unit Office"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638338311/13-30680_Reuben_Part_2.pdf?1638338311,News article,Disorderly Conduct,"""Traffic Unit Office""",
"1616 44th Ave. N., Minnesota","4th St NE N, Avon, MN 56310",45.61254,-94.44629,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638083144/13-31428_Dahlquist_Part_3.pdf?1638083144,News article,Excessive Force,1616 44th Ave. N.,10/09/2012
"WBL Country Inn, Minnesota","Iona, MN 56141",43.891474,-95.784003,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638071195/13-31310_Buck_Part_3.pdf?1638071195,News article,Excessive Force,WBL Country Inn,09/27/2012
"""the street"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1638779892/OPCR_15-16258_Lehner_Part_1.pdf?1638779892,News article,Excessive Force,"""the street""",
"""Apartment #202"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638151220/13-31233_Lehner_Part_4.pdf?1638151220,News article,Excessive Force,"""Apartment #202""",
"""North Minneapolis parking lot"", Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615832510/2015_The_Mpls._cop_who_writes_more_tickets_than_any_other.pdf?1615832510,News article,Disorderly Conduct,"""North Minneapolis parking lot""",07/31/2015
"Cottage Grove Police Department, Minnesota","Cottage Grove, MN 55016",44.818216,-92.92861,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638329832/13-17432_McTaggart_Part_2.pdf?1638329832,News article,Lack of Standard Operating Procedure (SOP),Cottage Grove Police Department,08/07/13
"3215 Fremont Ave N, Minnesota","Fremont, MN 55979",43.913852,-91.899043,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005020/13-30551_Bartholomew_and_Robinson_Pt_6.pdf?1638005020,News article,Excessive Force,3215 Fremont Ave N,
"3215 Fremont Ave N, Minnesota","Fremont, MN 55979",43.913852,-91.899043,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005006/13-30551_Bartholomew_and_Robinson_Pt_4.pdf?1638005006,News article,Excessive Force,3215 Fremont Ave N,"January 18, 2011"
"""Lake St."", Minnesota","Lake St, Winton, MN 55796",47.924362,-91.799323,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638398259/13-31134_Schumer.pdf?1638398259,News article,Lack of Standard Operating Procedure (SOP),"""Lake St.""",03/21/2012
"Tanner's Station, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081680/13-31240_Clifford_Part_5.pdf?1638081680,News article,Excessive Force,Tanner's Station,
"Tanner's Station, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081624/13-31240_Clifford_Part_8.pdf?1638081624,News article,Excessive Force,Tanner's Station,"June 16th, 2012"
"Washington Cnty Jail 
Wash Cty Probation Office, Minnesota","Washington, MN 55975",43.775797,-92.338779,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670302598/Marino_Conviction_Register_of_Actions.pdf?1670302598,News article,Excessive Force,"Washington Cnty Jail 
Wash Cty Probation Office",04/02/2007
"3215 Fremont Ave N, Minnesota","Fremont, MN 55979",43.913852,-91.899043,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005020/13-30551_Bartholomew_and_Robinson_Pt_6.pdf?1638005020,News article,Excessive Force,3215 Fremont Ave N,
"3215 Fremont Ave N, Minnesota","Fremont, MN 55979",43.913852,-91.899043,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005006/13-30551_Bartholomew_and_Robinson_Pt_4.pdf?1638005006,News article,Excessive Force,3215 Fremont Ave N,"January 18, 2011"
"Western District Police Station, Minnesota","Western District, AS",-14.335468,-170.784234,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616273279/First_woman_of_Somali_descent_joins_St._Paul_Police_Department_%E2%80%93_Twin_Cities.pdf?1616273279,News article,Other,Western District Police Station,"March 1, 2014"
"Tanner's Station, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081680/13-31240_Clifford_Part_5.pdf?1638081680,News article,Excessive Force,Tanner's Station,
"Tanner's Station, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081624/13-31240_Clifford_Part_8.pdf?1638081624,News article,Excessive Force,Tanner's Station,"June 16th, 2012"
"13th/Nicollet Av., Minnesota","13th St S, New Ulm, MN 56073",44.302889,-94.442042,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753849688/19-10030_Alexander_Walls.pdf?1753849688,News article,Disorderly Conduct,13th/Nicollet Av.,07/08/2019
"""3/16"" 
""Monday"", Minnesota","3 16th Ave S, Hopkins, MN 55343",44.924315,-93.42017,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638128393/13-31138_Goset_Part_2.pdf?1638128393,News article,Lack of Standard Operating Procedure (SOP),"""3/16"" 
""Monday""","03/16/2024
03/21/2024
03/23/2024"
"""Tanner's Station"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081644/13-31240_Clifford_Part_11.pdf?1638081644,News article,Disorderly Conduct,"""Tanner's Station""","June 16th, 2012"
"MVPD Station, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638409637/13-30177_Thole_Part_2.pdf?1638409637,News article,Disorderly Conduct,MVPD Station,06-27-10
"MINNEAPOLIS, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618188030/Fired_Minnesota_officers_have_a_proven_career_saver__arbitration_-_StarTribune.com.pdf?1618188030,News article,Lack of Standard Operating Procedure (SOP),MINNEAPOLIS,06/21/2020
"""Water park parking lot"", Minnesota","Leota, MN 56153",43.840423,-96.012811,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618003600/STATE_v._BEARDEMPHL___FindLaw.pdf?1618003600,News article,Excessive Force,"""Water park parking lot""",02/10/2004
"Squad 122 
Squad 112, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638080334/13-31064_Chamberlain_Part_2.pdf?1638080334,News article,Disorderly Conduct,"Squad 122 
Squad 112",
"Bunker Lake Boulevard 
Jay Street 
Thurston DeShaw funeral home parking lot, Minnesota","Leota, MN 56153",43.840423,-96.012811,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081610/13-31240_Clifford_Part_6.pdf?1638081610,News article,Excessive Force,"Bunker Lake Boulevard 
Jay Street 
Thurston DeShaw funeral home parking lot",
"County Rd 27 and County Rd 21, Prior Lake, MN, Minnesota","27th Pl, Burnsville, MN 55337",44.803235,-93.236885,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638086720/13-27044_Domek_Part_1.pdf?1638086720,News article,Excessive Force,"County Rd 27 and County Rd 21, Prior Lake, MN",11/16/2013
"City Center, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638414668/13-30833_Voss_Part_2.pdf?1638414668,News article,Excessive Force,City Center,07/13/2011
"""3215 Fremont Ave N"", Minnesota","Fremont, MN 55979",43.913852,-91.899043,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638004996/13-30551_Bartholomew_and_Robinson_Pt_3.pdf?1638004996,News article,Excessive Force,"""3215 Fremont Ave N""",01/18/2011
"""Minneapolis Police Federation"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615906867/How_the_officers_charged_in_George_Floyd's_death_could_get_their_jobs_back.pdf?1615906867,News article,Lack of Standard Operating Procedure (SOP),"""Minneapolis Police Federation""",2/22/2021
"""100 5th ST Minneapolis 55403"", Minnesota","100 5th St N, Minneapolis, MN 55403",44.980438,-93.273735,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1638757641/OPCR_14-10235_Silva_Part_8.pdf?1638757641,News article,Disorderly Conduct,"""100 5th ST Minneapolis 55403""",04/09/2014
"""Central District"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617986837/Derrick_Boone_2_.pdf?1617986837,News article,Discrimination,"""Central District""",07/22/2009
"3111 Emerson Avenue North, Minnesota","Emerson Rd, Clearwater, MN 55320",45.399693,-94.103555,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638413228/13-30815_Trangsrud_Part_2.pdf?1638413228,News article,Excessive Force,3111 Emerson Avenue North,05/30/2011
"""39th Av. N. and Lyndale Av. N."", Minnesota","Lyndale, MN 55359",44.982463,-93.731908,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638067887/14-02302_Boyd_Part_1.pdf?1638067887,News article,Lack of Standard Operating Procedure (SOP),"""39th Av. N. and Lyndale Av. N.""",12/03/2013
"Hennepin Criminal/Traffic /Petty Downtown, Minnesota","Pitt, MN 56665",48.717477,-94.736047,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669439946/Koenig_27-CR-01-063856_Register_of_Actions.pdf?1669439946,News article,Sexual misconduct,Hennepin Criminal/Traffic /Petty Downtown,06/10/2001
"28 Oklahoma Avenue Adrian, MN 56110, Minnesota","28 Oklahoma Ave, Adrian, MN 56110",43.63705,-95.929996,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618327331/Richard_Bruns_3.pdf?1618327331,News article,Excessive Force,"28 Oklahoma Avenue Adrian, MN 56110",06/15/2018
"1000 block of Knox Avenue North, Minnesota","840 Lake Ave, Albany, MN 56307",45.63353,-94.574169,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626363612/Cook_-_excessive_force_-_Quincy_Smith_2005.pdf?1626363612,News article,Excessive Force,1000 block of Knox Avenue North,November 2008
"1300 Lagoon Av S 
2929 Hennepin Av S, Minnesota","Lucan, MN 56255",44.40968,-95.41056,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1629760126/Barlow_-Daniel-%2819-04570%29-pages-1-12.pdf?1629760126,News article,Disorderly Conduct,"1300 Lagoon Av S 
2929 Hennepin Av S",03/24/2019
"""Drill-Mellum's apartment, across the street"", Minnesota","Trail, MN 56684",47.77996,-95.69224,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626489887/After_authorities_did_not_charge_her_rapist__U_student_fought_back.pdf?1626489887,News article,Excessive Force,"""Drill-Mellum's apartment, across the street""",11/2017
"""Peavey Plaza"" 
""Minneapolis' Peavey Plaza"", Minnesota","Peavey Ln, Wayzata, MN 55391",44.969616,-93.533108,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1644080386/MPD_officer_who_killed_Amir_Locke_disciplined_for_controversial_2012_Occupy_MN_DRE_training.pdf?1644080386,News article,Lack of Standard Operating Procedure (SOP),"""Peavey Plaza"" 
""Minneapolis' Peavey Plaza""",02/24/2022
"Minnehaha Ave S and Lake St E, Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638151617/13-31237_Lehner_Part_2.pdf?1638151617,News article,Excessive Force,Minnehaha Ave S and Lake St E,12/04/2012
"350 5th St. - Room 130, Minneapolis, MN 55415, Minnesota","350 S 5th St 130, Minneapolis, MN 55415",44.976646,-93.265898,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753847144/17-05038_Michael_Osbeck_Jr.pdf?1753847144,News article,Lack of Standard Operating Procedure (SOP),"350 5th St. - Room 130, Minneapolis, MN 55415","January 03, 2017"
"S 9th St and Nicollet Mall, Minnesota","9th St and Nicollet St, Nicollet, MN 56074",44.268992,-94.18357,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150728/13-31131_Lehner_Part_2.pdf?1638150728,News article,Disorderly Conduct,S 9th St and Nicollet Mall,
"1515 4th St S, Minneapolis, Minnesota","1515 4th St S, Minneapolis, MN 55454",44.969773,-93.249177,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753849724/19-06069_Lamandre_Wright.pdf?1753849724,News article,Excessive Force,"1515 4th St S, Minneapolis",04/24/2019
"MN Correctional Facility - St. Cloud, Minnesota","Saint Cloud, MN 56301",45.519196,-94.330619,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670604028/Nielsen_Robert_Controlled_Substance_Felony_Conviction_Register_of_Actions.pdf?1670604028,News article,Other,MN Correctional Facility - St. Cloud,02/16/2007
"MN Correctional Facility - St. Cloud, Minnesota","Saint Cloud, MN 56301",45.519196,-94.330619,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670569746/Mindrup_Conviction_Register_of_Actions.pdf?1670569746,News article,Sexual misconduct,MN Correctional Facility - St. Cloud,08/31/2013
"Mpls.-St. Paul International Airport, Minnesota","Saint Paul, MN 55101",44.951483,-93.090649,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638398463/14-17327_Snyder.pdf?1638398463,News article,Lack of Standard Operating Procedure (SOP),Mpls.-St. Paul International Airport,"October 24, 2013"
"""Portland Ave and 5th Avenue South from about Lake Street"" 
""East 36th Street"", Minnesota","Avon, MN 56310",45.599386,-94.436477,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753847557/18-03974_Lucas_Oachs.pdf?1753847557,News article,Lack of Standard Operating Procedure (SOP),"""Portland Ave and 5th Avenue South from about Lake Street"" 
""East 36th Street""","February 17, 2018"
"3000 Minnehaha Ave S, Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638332523/13-31105_Novak_Part_1.pdf?1638332523,News article,Lack of Standard Operating Procedure (SOP),3000 Minnehaha Ave S,"July 2012 
December 2011"
"""905 St. Anthony Ave."", Minnesota","Saint Anthony, MN 55418",45.020521,-93.218002,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615680635/2018_St._Paul_police_release_body-cam_footage_in_fatal_shooting_of_William_Hughes.pdf?1615680635,News article,Excessive Force,"""905 St. Anthony Ave.""","August 17, 2018"
"""13.43"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638332518/13-31105_Novak_Part_2.pdf?1638332518,News article,Lack of Standard Operating Procedure (SOP),"""13.43""","October 12th, 2011 
October 19th, 2011 
November 3rd, 2011 
November 14th, 2011 
November 18th, 2011 
December 11th, 2011"
"2109 Chicago Avenue South, Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638150704/13-31131_Lehner_Part_4.pdf?1638150704,News article,Excessive Force,2109 Chicago Avenue South,
"43rd Av and Morgan Av N, Minnesota","3rd St, Morgan, MN 56266",44.413095,-94.919888,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638033680/13-32434_Barze_Part_2.pdf?1638033680,News article,Excessive Force,43rd Av and Morgan Av N,11/15/2013
